время, масса, высота, скорость
137.62, 30775.27, 236937.03, 0.00
137.64, 30766.99, 237023.65, 0.00
137.66, 30762.84, 237066.97, 0.00
137.68, 30754.56, 237153.63, 0.00
137.70, 30746.28, 237240.31, 0.00
137.72, 30737.99, 237327.02, 0.00
137.74, 30733.85, 237370.39, 0.00
137.76, 30725.56, 237457.14, 0.00
137.78, 30721.42, 237500.52, 0.00
137.80, 30713.13, 237587.31, 0.00
137.82, 30704.85, 237674.13, 0.00
137.84, 30700.71, 237717.54, 0.00
137.86, 30692.42, 237804.40, 0.00
137.88, 30684.13, 237891.28, 0.00
137.90, 30675.85, 237978.18, 0.00
137.92, 30671.71, 238021.64, 0.00
137.94, 30663.42, 238108.59, 0.00
137.96, 30655.14, 238195.56, 0.00
137.98, 30646.85, 238282.55, 0.00
138.00, 30638.57, 238369.58, 0.00
138.02, 30630.28, 238456.62, 0.00
138.04, 30626.14, 238500.16, 0.00
138.06, 30617.85, 238587.24, 0.00
138.08, 30609.57, 238674.35, 0.00
138.10, 30605.43, 238717.92, 0.00
138.12, 30597.14, 238805.07, 0.00
138.14, 30593.00, 238848.66, 0.00
138.16, 30584.71, 238935.85, 0.00
138.18, 30576.43, 239023.06, 0.00
138.20, 30568.14, 239110.31, 0.00
138.22, 30559.86, 239197.57, 0.00
138.24, 30551.57, 239284.87, 0.00
138.26, 30543.29, 239372.19, 0.00
138.28, 30535.00, 239459.53, 0.00
138.30, 30526.72, 239546.91, 0.00
138.32, 30522.57, 239590.60, 0.00
138.34, 30514.29, 239678.01, 0.00
138.36, 30506.00, 239765.45, 0.00
138.38, 30497.72, 239852.91, 0.00
138.40, 30493.58, 239896.66, 0.00
138.42, 30485.29, 239984.16, 0.00
138.44, 30481.15, 240027.92, 0.00
138.46, 30472.86, 240115.46, 0.00
138.48, 30464.58, 240203.03, 0.00
138.50, 30456.29, 240290.62, 0.00
138.52, 30448.01, 240378.24, 0.00
138.54, 30439.72, 240465.89, 0.00
138.56, 30431.44, 240553.56, 0.00
138.58, 30423.15, 240641.26, 0.00
138.60, 30414.87, 240728.99, 0.00
138.62, 30406.58, 240816.74, 0.00
138.64, 30398.29, 240904.52, 0.00
138.66, 30390.01, 240992.32, 0.00
138.68, 30385.87, 241036.23, 0.00
138.70, 30377.58, 241124.07, 0.00
138.72, 30369.30, 241211.94, 0.00
138.74, 30361.01, 241299.84, 0.00
138.76, 30356.87, 241343.80, 0.00
138.78, 30348.58, 241431.73, 0.00
138.80, 30344.44, 241475.71, 0.00
138.82, 30336.16, 241563.68, 0.00
138.84, 30327.87, 241651.69, 0.00
138.86, 30323.73, 241695.70, 0.00
138.88, 30315.45, 241783.74, 0.00
138.90, 30307.16, 241871.80, 0.00
138.92, 30298.87, 241959.90, 0.00
138.94, 30290.59, 242048.01, 0.00
138.96, 30282.30, 242136.16, 0.00
138.98, 30274.02, 242224.33, 0.00
139.00, 30265.73, 242312.53, 0.00
139.02, 30257.45, 242400.76, 0.00
139.04, 30253.30, 242444.88, 0.00
139.06, 30245.02, 242533.14, 0.00
139.08, 30236.73, 242621.43, 0.00
139.10, 30228.45, 242709.75, 0.00
139.12, 30220.16, 242798.09, 0.00
139.14, 30216.02, 242842.28, 0.00
139.16, 30207.74, 242930.66, 0.00
139.18, 30199.45, 243019.07, 0.00
139.20, 30191.17, 243107.51, 0.00
139.22, 30182.88, 243195.97, 0.00
139.24, 30174.60, 243284.46, 0.00
139.26, 30166.31, 243372.98, 0.00
139.28, 30158.03, 243461.52, 0.00
139.30, 30149.74, 243550.09, 0.00
139.32, 30145.60, 243594.38, 0.00
139.34, 30141.46, 243638.68, 0.00
139.36, 30133.17, 243727.30, 0.00
139.38, 30124.88, 243815.95, 0.00
139.40, 30116.60, 243904.63, 0.00
139.42, 30108.31, 243993.33, 0.00
139.44, 30104.17, 244037.69, 0.00
139.46, 30095.89, 244126.43, 0.00
139.48, 30087.60, 244215.20, 0.00
139.50, 30079.32, 244304.00, 0.00
139.52, 30071.03, 244392.82, 0.00
139.54, 30066.89, 244437.24, 0.00
139.56, 30058.60, 244526.10, 0.00
139.58, 30050.32, 244614.99, 0.00
139.60, 30042.03, 244703.91, 0.00
139.62, 30033.75, 244792.85, 0.00
139.64, 30029.61, 244837.33, 0.00
139.66, 30021.32, 244926.31, 0.00
139.68, 30017.18, 244970.81, 0.00
139.70, 30008.89, 245059.84, 0.00
139.72, 30000.61, 245148.88, 0.00
139.74, 29996.46, 245193.42, 0.00
139.76, 29988.18, 245282.51, 0.00
139.78, 29984.04, 245327.06, 0.00
139.80, 29975.75, 245416.19, 0.00
139.82, 29967.47, 245505.35, 0.00
139.84, 29959.18, 245594.53, 0.00
139.86, 29950.90, 245683.74, 0.00
139.88, 29942.61, 245772.98, 0.00
139.90, 29934.33, 245862.24, 0.00
139.92, 29930.18, 245906.88, 0.00
139.94, 29921.90, 245996.19, 0.00
139.96, 29913.61, 246085.52, 0.00
139.98, 29909.47, 246130.19, 0.00
140.00, 29901.18, 246219.56, 0.00
140.02, 29892.90, 246308.96, 0.00
140.04, 29884.62, 246398.39, 0.00
140.06, 29876.33, 246487.84, 0.00
140.08, 29868.04, 246577.32, 0.00
140.10, 29863.90, 246622.06, 0.00
140.12, 29855.62, 246711.58, 0.00
140.14, 29847.33, 246801.13, 0.00
140.16, 29839.04, 246890.70, 0.00
140.18, 29830.76, 246980.30, 0.00
140.20, 29822.47, 247069.93, 0.00
140.22, 29818.33, 247114.75, 0.00
140.24, 29810.05, 247204.42, 0.00
140.26, 29805.90, 247249.26, 0.00
140.28, 29797.62, 247338.97, 0.00
140.30, 29789.33, 247428.71, 0.00
140.32, 29781.05, 247518.47, 0.00
140.34, 29776.91, 247563.36, 0.00
140.36, 29768.62, 247653.16, 0.00
140.38, 29760.34, 247742.99, 0.00
140.40, 29752.05, 247832.85, 0.00
140.42, 29743.77, 247922.73, 0.00
140.44, 29735.48, 248012.64, 0.00
140.46, 29727.20, 248102.58, 0.00
140.48, 29723.05, 248147.56, 0.00
140.50, 29714.77, 248237.54, 0.00
140.52, 29706.48, 248327.55, 0.00
140.54, 29698.20, 248417.58, 0.00
140.56, 29694.05, 248462.61, 0.00
140.58, 29685.77, 248552.68, 0.00
140.60, 29677.48, 248642.78, 0.00
140.62, 29669.20, 248732.91, 0.00
140.64, 29660.91, 248823.06, 0.00
140.66, 29652.63, 248913.25, 0.00
140.68, 29644.34, 249003.46, 0.00
140.70, 29636.06, 249093.69, 0.00
140.72, 29627.77, 249183.96, 0.00
140.74, 29623.63, 249229.10, 0.00
140.76, 29615.35, 249319.41, 0.00
140.78, 29611.20, 249364.57, 0.00
140.80, 29602.92, 249454.92, 0.00
140.82, 29598.78, 249500.10, 0.00
140.84, 29590.49, 249590.49, 0.00
140.86, 29586.35, 249635.69, 0.00
140.88, 29578.06, 249726.12, 0.00
140.90, 29569.78, 249816.57, 0.00
140.92, 29561.49, 249907.06, 0.00
140.94, 29557.35, 249952.31, 0.00
140.96, 29549.06, 250042.83, 0.00
140.98, 29540.78, 250133.38, 0.00
141.00, 29532.49, 250223.96, 0.00
141.02, 29528.35, 250269.26, 0.00
141.04, 29520.07, 250359.88, 0.00
141.06, 29515.92, 250405.20, 0.00
141.08, 29507.64, 250495.86, 0.00
141.10, 29503.50, 250541.20, 0.00
141.12, 29495.21, 250631.91, 0.00
141.14, 29491.07, 250677.27, 0.00
141.16, 29482.78, 250768.01, 0.00
141.18, 29474.50, 250858.78, 0.00
141.20, 29470.35, 250904.18, 0.00
141.22, 29466.21, 250949.58, 0.00
141.24, 29457.93, 251040.41, 0.00
141.26, 29449.64, 251131.26, 0.00
141.28, 29441.36, 251222.14, 0.00
141.30, 29433.07, 251313.05, 0.00
141.32, 29424.79, 251403.99, 0.00
141.34, 29420.64, 251449.46, 0.00
141.36, 29412.36, 251540.44, 0.00
141.38, 29404.07, 251631.45, 0.00
141.40, 29395.79, 251722.48, 0.00
141.42, 29387.50, 251813.54, 0.00
141.44, 29383.36, 251859.08, 0.00
141.46, 29375.07, 251950.18, 0.00
141.48, 29366.79, 252041.31, 0.00
141.50, 29362.65, 252086.89, 0.00
141.52, 29354.36, 252178.06, 0.00
141.54, 29346.08, 252269.25, 0.00
141.56, 29337.79, 252360.48, 0.00
141.58, 29329.51, 252451.73, 0.00
141.60, 29325.36, 252497.37, 0.00
141.62, 29317.08, 252588.67, 0.00
141.64, 29312.94, 252634.32, 0.00
141.66, 29304.65, 252725.66, 0.00
141.68, 29296.37, 252817.02, 0.00
141.70, 29292.22, 252862.72, 0.00
141.72, 29283.94, 252954.12, 0.00
141.74, 29279.79, 252999.84, 0.00
141.76, 29271.51, 253091.28, 0.00
141.78, 29263.22, 253182.76, 0.00
141.80, 29254.94, 253274.26, 0.00
141.82, 29250.80, 253320.03, 0.00
141.84, 29242.51, 253411.57, 0.00
141.86, 29238.37, 253457.35, 0.00
141.88, 29230.08, 253548.94, 0.00
141.90, 29225.94, 253594.74, 0.00
141.92, 29217.66, 253686.37, 0.00
141.94, 29209.37, 253778.03, 0.00
141.96, 29201.09, 253869.71, 0.00
141.98, 29192.80, 253961.42, 0.00
142.00, 29188.66, 254007.29, 0.00
142.02, 29180.37, 254099.04, 0.00
142.04, 29176.23, 254144.93, 0.00
142.06, 29167.95, 254236.73, 0.00
142.08, 29163.80, 254282.64, 0.00
142.10, 29155.52, 254374.47, 0.00
142.12, 29151.38, 254420.40, 0.00
142.14, 29143.09, 254512.28, 0.00
142.16, 29134.80, 254604.19, 0.00
142.18, 29126.52, 254696.13, 0.00
142.20, 29122.38, 254742.10, 0.00
142.22, 29114.09, 254834.08, 0.00
142.24, 29109.95, 254880.08, 0.00
142.26, 29101.66, 254972.10, 0.00
142.28, 29093.38, 255064.15, 0.00
142.30, 29089.23, 255110.18, 0.00
142.32, 29080.95, 255202.27, 0.00
142.34, 29076.81, 255248.33, 0.00
142.36, 29072.67, 255294.39, 0.00
142.38, 29064.38, 255386.53, 0.00
142.40, 29056.10, 255478.71, 0.00
142.42, 29051.95, 255524.80, 0.00
142.44, 29043.67, 255617.02, 0.00
142.46, 29039.52, 255663.14, 0.00
142.48, 29035.38, 255709.26, 0.00
142.50, 29027.10, 255801.54, 0.00
142.52, 29022.96, 255847.68, 0.00
142.54, 29014.67, 255940.00, 0.00
142.56, 29010.53, 255986.16, 0.00
142.58, 29002.24, 256078.52, 0.00
142.60, 28993.96, 256170.91, 0.00
142.62, 28989.81, 256217.11, 0.00
142.64, 28981.53, 256309.53, 0.00
142.66, 28973.24, 256401.99, 0.00
142.68, 28969.10, 256448.23, 0.00
142.70, 28960.81, 256540.73, 0.00
142.72, 28952.53, 256633.25, 0.00
142.74, 28948.39, 256679.52, 0.00
142.76, 28940.10, 256772.09, 0.00
142.78, 28935.96, 256818.39, 0.00
142.80, 28927.67, 256911.00, 0.00
142.82, 28919.39, 257003.63, 0.00
142.84, 28911.10, 257096.30, 0.00
142.86, 28906.96, 257142.65, 0.00
142.88, 28898.68, 257235.35, 0.00
142.90, 28894.53, 257281.72, 0.00
142.92, 28886.25, 257374.47, 0.00
142.94, 28882.11, 257420.86, 0.00
142.96, 28873.82, 257513.65, 0.00
142.98, 28865.54, 257606.47, 0.00
143.00, 28861.39, 257652.90, 0.00
143.02, 28853.11, 257745.76, 0.00
143.04, 28844.82, 257838.65, 0.00
143.06, 28836.54, 257931.58, 0.00
143.08, 28828.25, 258024.53, 0.00
143.10, 28819.97, 258117.50, 0.00
143.12, 28815.82, 258164.00, 0.00
143.14, 28807.54, 258257.03, 0.00
143.16, 28799.25, 258350.08, 0.00
143.18, 28795.11, 258396.61, 0.00
143.20, 28786.83, 258489.70, 0.00
143.22, 28778.54, 258582.82, 0.00
143.24, 28774.40, 258629.39, 0.00
143.26, 28766.11, 258722.56, 0.00
143.28, 28761.97, 258769.15, 0.00
143.30, 28753.69, 258862.36, 0.00
143.32, 28745.40, 258955.59, 0.00
143.34, 28741.26, 259002.22, 0.00
143.36, 28732.97, 259095.50, 0.00
143.38, 28728.83, 259142.15, 0.00
143.40, 28720.54, 259235.47, 0.00
143.42, 28712.26, 259328.82, 0.00
143.44, 28708.12, 259375.50, 0.00
143.46, 28699.83, 259468.89, 0.00
143.48, 28691.55, 259562.31, 0.00
143.50, 28683.26, 259655.76, 0.00
143.52, 28674.98, 259749.24, 0.00
143.54, 28670.83, 259795.99, 0.00
143.56, 28662.55, 259889.51, 0.00
143.58, 28658.41, 259936.28, 0.00
143.60, 28654.26, 259983.06, 0.00
143.62, 28645.98, 260076.64, 0.00
143.64, 28641.84, 260123.44, 0.00
143.66, 28633.55, 260217.06, 0.00
143.68, 28625.27, 260310.71, 0.00
143.70, 28621.12, 260357.54, 0.00
143.72, 28612.84, 260451.23, 0.00
143.74, 28604.55, 260544.95, 0.00
143.76, 28600.41, 260591.83, 0.00
143.78, 28592.12, 260685.59, 0.00
143.80, 28583.84, 260779.38, 0.00
143.82, 28579.70, 260826.29, 0.00
143.84, 28571.41, 260920.13, 0.00
143.86, 28563.12, 261013.99, 0.00
143.88, 28554.84, 261107.89, 0.00
143.90, 28546.56, 261201.81, 0.00
143.92, 28538.27, 261295.76, 0.00
143.94, 28529.98, 261389.74, 0.00
143.96, 28521.70, 261483.75, 0.00
143.98, 28517.56, 261530.77, 0.00
144.00, 28509.27, 261624.82, 0.00
144.02, 28500.99, 261718.90, 0.00
144.04, 28496.84, 261765.95, 0.00
144.06, 28488.56, 261860.08, 0.00
144.08, 28480.27, 261954.23, 0.00
144.10, 28471.99, 262048.41, 0.00
144.12, 28463.70, 262142.62, 0.00
144.14, 28455.42, 262236.86, 0.00
144.16, 28447.13, 262331.13, 0.00
144.18, 28438.85, 262425.43, 0.00
144.20, 28434.71, 262472.59, 0.00
144.22, 28426.42, 262566.93, 0.00
144.24, 28422.28, 262614.11, 0.00
144.26, 28413.99, 262708.50, 0.00
144.28, 28409.85, 262755.70, 0.00
144.30, 28401.56, 262850.13, 0.00
144.32, 28393.28, 262944.59, 0.00
144.34, 28384.99, 263039.08, 0.00
144.36, 28380.85, 263086.33, 0.00
144.38, 28376.71, 263133.59, 0.00
144.40, 28368.42, 263228.14, 0.00
144.42, 28360.14, 263322.71, 0.00
144.44, 28351.85, 263417.31, 0.00
144.46, 28347.71, 263464.63, 0.00
144.48, 28339.43, 263559.27, 0.00
144.50, 28331.14, 263653.95, 0.00
144.52, 28327.00, 263701.30, 0.00
144.54, 28318.71, 263796.02, 0.00
144.56, 28314.57, 263843.39, 0.00
144.58, 28306.29, 263938.15, 0.00
144.60, 28298.00, 264032.94, 0.00
144.62, 28293.86, 264080.35, 0.00
144.64, 28285.57, 264175.19, 0.00
144.66, 28281.43, 264222.62, 0.00
144.68, 28273.14, 264317.50, 0.00
144.70, 28264.86, 264412.41, 0.00
144.72, 28256.57, 264507.35, 0.00
144.74, 28248.29, 264602.31, 0.00
144.76, 28240.00, 264697.31, 0.00
144.78, 28231.72, 264792.34, 0.00
144.80, 28223.43, 264887.39, 0.00
144.82, 28215.15, 264982.48, 0.00
144.84, 28211.01, 265030.03, 0.00
144.86, 28202.72, 265125.16, 0.00
144.88, 28194.43, 265220.32, 0.00
144.90, 28190.29, 265267.91, 0.00
144.92, 28182.01, 265363.11, 0.00
144.94, 28173.72, 265458.34, 0.00
144.96, 28165.44, 265553.60, 0.00
144.98, 28157.15, 265648.89, 0.00
145.00, 28148.87, 265744.21, 0.00
145.02, 28144.72, 265791.89, 0.00
145.04, 28136.44, 265887.25, 0.00
145.06, 28128.15, 265982.64, 0.00
145.08, 28119.87, 266078.07, 0.00
145.10, 28111.58, 266173.52, 0.00
145.12, 28103.30, 266269.00, 0.00
145.14, 28095.01, 266364.51, 0.00
145.16, 28086.73, 266460.05, 0.00
145.18, 28078.44, 266555.62, 0.00
145.20, 28070.16, 266651.22, 0.00
145.22, 28061.87, 266746.85, 0.00
145.24, 28053.59, 266842.51, 0.00
145.26, 28045.30, 266938.20, 0.00
145.28, 28037.02, 267033.92, 0.00
145.30, 28032.87, 267081.79, 0.00
145.32, 28024.59, 267177.55, 0.00
145.34, 28016.30, 267273.34, 0.00
145.36, 28008.02, 267369.16, 0.00
145.38, 28003.88, 267417.09, 0.00
145.40, 27999.73, 267465.01, 0.00
145.42, 27991.45, 267560.90, 0.00
145.44, 27983.16, 267656.81, 0.00
145.46, 27974.88, 267752.75, 0.00
145.48, 27966.59, 267848.72, 0.00
145.50, 27958.31, 267944.72, 0.00
145.52, 27950.02, 268040.75, 0.00
145.54, 27941.74, 268136.80, 0.00
145.56, 27937.59, 268184.84, 0.00
145.58, 27929.31, 268280.95, 0.00
145.60, 27921.02, 268377.08, 0.00
145.62, 27912.74, 268473.24, 0.00
145.64, 27908.60, 268521.34, 0.00
145.66, 27900.31, 268617.55, 0.00
145.68, 27896.17, 268665.66, 0.00
145.70, 27887.88, 268761.91, 0.00
145.72, 27883.74, 268810.05, 0.00
145.74, 27879.60, 268858.19, 0.00
145.76, 27871.31, 268954.51, 0.00
145.78, 27867.17, 269002.67, 0.00
145.80, 27858.88, 269099.03, 0.00
145.82, 27850.60, 269195.42, 0.00
145.84, 27842.31, 269291.83, 0.00
145.86, 27838.17, 269340.05, 0.00
145.88, 27829.89, 269436.52, 0.00
145.90, 27825.74, 269484.76, 0.00
145.92, 27817.46, 269581.26, 0.00
145.94, 27809.17, 269677.80, 0.00
145.96, 27800.89, 269774.37, 0.00
145.98, 27796.75, 269822.66, 0.00
146.00, 27788.46, 269919.27, 0.00
146.02, 27780.17, 270015.91, 0.00
146.04, 27776.03, 270064.24, 0.00
146.06, 27767.75, 270160.93, 0.00
146.08, 27759.46, 270257.65, 0.00
146.10, 27755.32, 270306.02, 0.00
146.12, 27747.03, 270402.78, 0.00
146.14, 27738.75, 270499.57, 0.00
146.16, 27730.46, 270596.39, 0.00
146.18, 27726.32, 270644.81, 0.00
146.20, 27718.04, 270741.68, 0.00
146.22, 27713.89, 270790.12, 0.00
146.24, 27705.61, 270887.03, 0.00
146.26, 27697.32, 270983.97, 0.00
146.28, 27693.18, 271032.46, 0.00
146.30, 27684.89, 271129.44, 0.00
146.32, 27676.61, 271226.46, 0.00
146.34, 27668.33, 271323.51, 0.00
146.36, 27660.04, 271420.58, 0.00
146.38, 27651.75, 271517.69, 0.00
146.40, 27643.47, 271614.83, 0.00
146.42, 27635.18, 271712.00, 0.00
146.44, 27626.90, 271809.19, 0.00
146.46, 27618.61, 271906.42, 0.00
146.48, 27610.33, 272003.68, 0.00
146.50, 27602.04, 272100.97, 0.00
146.52, 27597.90, 272149.62, 0.00
146.54, 27589.62, 272246.96, 0.00
146.56, 27581.33, 272344.32, 0.00
146.58, 27573.04, 272441.72, 0.00
146.60, 27564.76, 272539.14, 0.00
146.62, 27556.47, 272636.60, 0.00
146.64, 27548.19, 272734.08, 0.00
146.66, 27539.90, 272831.60, 0.00
146.68, 27531.62, 272929.14, 0.00
146.70, 27527.48, 272977.93, 0.00
146.72, 27515.05, 273124.33, 0.00
146.74, 27510.91, 273173.14, 0.00
146.76, 27502.62, 273270.79, 0.00
146.78, 27494.34, 273368.48, 0.00
146.80, 27486.05, 273466.19, 0.00
146.82, 27477.77, 273563.93, 0.00
146.84, 27473.62, 273612.82, 0.00
146.86, 27465.34, 273710.61, 0.00
146.88, 27457.05, 273808.43, 0.00
146.90, 27448.77, 273906.28, 0.00
146.92, 27440.48, 274004.16, 0.00
146.94, 27432.20, 274102.07, 0.00
146.96, 27423.91, 274200.01, 0.00
146.98, 27415.63, 274297.98, 0.00
147.00, 27407.34, 274395.98, 0.00
147.02, 27399.06, 274494.02, 0.00
147.04, 27394.91, 274543.05, 0.00
147.06, 27386.63, 274641.13, 0.00
147.08, 27378.34, 274739.24, 0.00
147.10, 27370.06, 274837.38, 0.00
147.12, 27361.77, 274935.55, 0.00
147.14, 27357.63, 274984.64, 0.00
147.16, 27349.35, 275082.86, 0.00
147.18, 27345.20, 275131.98, 0.00
147.20, 27336.92, 275230.24, 0.00
147.22, 27328.63, 275328.54, 0.00
147.24, 27324.49, 275377.70, 0.00
147.26, 27316.21, 275476.04, 0.00
147.28, 27307.92, 275574.41, 0.00
147.30, 27299.63, 275672.81, 0.00
147.32, 27291.35, 275771.24, 0.00
147.34, 27283.06, 275869.70, 0.00
147.36, 27274.78, 275968.20, 0.00
147.38, 27266.49, 276066.72, 0.00
147.40, 27262.35, 276115.99, 0.00
147.42, 27254.06, 276214.57, 0.00
147.44, 27245.78, 276313.17, 0.00
147.46, 27241.64, 276362.48, 0.00
147.48, 27233.35, 276461.13, 0.00
147.50, 27229.21, 276510.46, 0.00
147.52, 27220.92, 276609.15, 0.00
147.54, 27216.78, 276658.51, 0.00
147.56, 27208.50, 276757.25, 0.00
147.58, 27204.35, 276806.63, 0.00
147.60, 27200.21, 276856.02, 0.00
147.62, 27191.93, 276954.83, 0.00
147.64, 27187.78, 277004.24, 0.00
147.66, 27179.50, 277103.09, 0.00
147.68, 27171.21, 277201.97, 0.00
147.70, 27162.93, 277300.88, 0.00
147.72, 27158.79, 277350.34, 0.00
147.74, 27150.50, 277449.30, 0.00
147.76, 27146.36, 277498.79, 0.00
147.78, 27138.07, 277597.79, 0.00
147.80, 27133.93, 277647.30, 0.00
147.82, 27125.64, 277746.35, 0.00
147.84, 27117.36, 277845.43, 0.00
147.86, 27113.22, 277894.99, 0.00
147.88, 27104.93, 277994.11, 0.00
147.90, 27096.65, 278093.27, 0.00
147.92, 27092.50, 278142.86, 0.00
147.94, 27084.22, 278242.07, 0.00
147.96, 27080.08, 278291.68, 0.00
147.98, 27071.79, 278390.93, 0.00
148.00, 27063.51, 278490.21, 0.00
148.02, 27055.22, 278589.53, 0.00
148.04, 27046.94, 278688.87, 0.00
148.06, 27042.79, 278738.56, 0.00
148.08, 27034.51, 278837.95, 0.00
148.10, 27026.22, 278937.37, 0.00
148.12, 27017.94, 279036.82, 0.00
148.14, 27009.65, 279136.31, 0.00
148.16, 27005.51, 279186.06, 0.00
148.18, 26997.22, 279285.59, 0.00
148.20, 26988.94, 279385.16, 0.00
148.22, 26980.65, 279484.75, 0.00
148.24, 26972.37, 279584.38, 0.00
148.26, 26964.08, 279684.03, 0.00
148.28, 26959.94, 279733.87, 0.00
148.30, 26951.66, 279833.58, 0.00
148.32, 26947.51, 279883.44, 0.00
148.34, 26939.23, 279983.19, 0.00
148.36, 26930.94, 280082.97, 0.00
148.38, 26922.66, 280182.79, 0.00
148.40, 26914.37, 280282.63, 0.00
148.42, 26910.23, 280332.56, 0.00
148.44, 26901.94, 280432.46, 0.00
148.46, 26893.66, 280532.38, 0.00
148.48, 26889.52, 280582.35, 0.00
148.50, 26881.23, 280682.32, 0.00
148.52, 26872.95, 280782.32, 0.00
148.54, 26864.66, 280882.36, 0.00
148.56, 26860.52, 280932.38, 0.00
148.58, 26852.23, 281032.46, 0.00
148.60, 26843.95, 281132.58, 0.00
148.62, 26835.66, 281232.72, 0.00
148.64, 26827.38, 281332.89, 0.00
148.66, 26819.09, 281433.10, 0.00
148.68, 26810.81, 281533.34, 0.00
148.70, 26802.52, 281633.61, 0.00
148.72, 26794.24, 281733.91, 0.00
148.74, 26790.09, 281784.07, 0.00
148.76, 26785.95, 281834.24, 0.00
148.78, 26777.67, 281934.60, 0.00
148.80, 26769.38, 282035.00, 0.00
148.82, 26761.10, 282135.42, 0.00
148.84, 26752.81, 282235.88, 0.00
148.86, 26744.53, 282336.37, 0.00
148.88, 26736.24, 282436.89, 0.00
148.90, 26732.10, 282487.17, 0.00
148.92, 26723.81, 282587.74, 0.00
148.94, 26715.53, 282688.34, 0.00
148.96, 26707.24, 282788.97, 0.00
148.98, 26698.96, 282889.63, 0.00
149.00, 26690.67, 282990.33, 0.00
149.02, 26686.53, 283040.69, 0.00
149.04, 26678.24, 283141.43, 0.00
149.06, 26669.96, 283242.21, 0.00
149.08, 26661.67, 283343.02, 0.00
149.10, 26657.53, 283393.43, 0.00
149.12, 26649.25, 283494.29, 0.00
149.14, 26640.96, 283595.17, 0.00
149.16, 26632.68, 283696.09, 0.00
149.18, 26624.39, 283797.04, 0.00
149.20, 26616.11, 283898.02, 0.00
149.22, 26611.96, 283948.53, 0.00
149.24, 26603.68, 284049.56, 0.00
149.26, 26595.39, 284150.62, 0.00
149.28, 26587.11, 284251.71, 0.00
149.30, 26582.96, 284302.27, 0.00
149.32, 26574.68, 284403.41, 0.00
149.34, 26570.54, 284454.00, 0.00
149.36, 26562.25, 284555.18, 0.00
149.38, 26553.97, 284656.41, 0.00
149.40, 26545.68, 284757.66, 0.00
149.42, 26541.54, 284808.30, 0.00
149.44, 26533.25, 284909.60, 0.00
149.46, 26524.97, 285010.93, 0.00
149.48, 26520.83, 285061.61, 0.00
149.50, 26512.54, 285162.99, 0.00
149.52, 26508.40, 285213.69, 0.00
149.54, 26500.11, 285315.12, 0.00
149.56, 26491.83, 285416.58, 0.00
149.58, 26483.54, 285518.08, 0.00
149.60, 26479.40, 285568.84, 0.00
149.62, 26471.11, 285670.38, 0.00
149.64, 26462.83, 285771.95, 0.00
149.66, 26454.54, 285873.56, 0.00
149.68, 26446.26, 285975.20, 0.00
149.70, 26437.97, 286076.86, 0.00
149.72, 26429.69, 286178.57, 0.00
149.74, 26425.54, 286229.43, 0.00
149.76, 26417.26, 286331.18, 0.00
149.78, 26413.12, 286382.07, 0.00
149.80, 26404.83, 286483.87, 0.00
149.82, 26396.55, 286585.70, 0.00
149.84, 26388.26, 286687.56, 0.00
149.86, 26379.98, 286789.46, 0.00
149.88, 26371.69, 286891.38, 0.00
149.90, 26367.55, 286942.36, 0.00
149.92, 26359.26, 287044.33, 0.00
149.94, 26350.98, 287146.34, 0.00
149.96, 26342.69, 287248.38, 0.00
149.98, 26334.41, 287350.46, 0.00
150.00, 26326.12, 287452.56, 0.00
150.02, 26317.84, 287554.70, 0.00
150.04, 26313.70, 287605.78, 0.00
150.06, 26305.41, 287707.97, 0.00
150.08, 26301.27, 287759.07, 0.00
150.10, 26292.98, 287861.30, 0.00
150.12, 26284.70, 287963.57, 0.00
150.14, 26280.55, 288014.72, 0.00
150.16, 26272.27, 288117.03, 0.00
150.18, 26268.13, 288168.20, 0.00
150.20, 26259.84, 288270.57, 0.00
150.22, 26255.70, 288321.76, 0.00
150.24, 26247.41, 288424.17, 0.00
150.26, 26239.13, 288526.62, 0.00
150.28, 26230.84, 288629.10, 0.00
150.30, 26222.56, 288731.61, 0.00
150.32, 26214.27, 288834.15, 0.00
150.34, 26205.99, 288936.73, 0.00
150.36, 26201.85, 288988.03, 0.00
150.38, 26193.56, 289090.65, 0.00
150.40, 26185.28, 289193.31, 0.00
150.42, 26181.13, 289244.65, 0.00
150.44, 26172.85, 289347.35, 0.00
150.46, 26164.56, 289450.09, 0.00
150.48, 26160.42, 289501.47, 0.00
150.50, 26152.13, 289604.26, 0.00
150.52, 26143.85, 289707.08, 0.00
150.54, 26139.71, 289758.50, 0.00
150.56, 26131.42, 289861.37, 0.00
150.58, 26123.14, 289964.27, 0.00
150.60, 26114.85, 290067.21, 0.00
150.62, 26106.57, 290170.17, 0.00
150.64, 26098.28, 290273.17, 0.00
150.66, 26090.00, 290376.21, 0.00
150.68, 26081.71, 290479.27, 0.00
150.70, 26073.43, 290582.37, 0.00
150.72, 26065.14, 290685.50, 0.00
150.74, 26056.86, 290788.66, 0.00
150.76, 26052.71, 290840.26, 0.00
150.78, 26044.43, 290943.47, 0.00
150.80, 26040.29, 290995.09, 0.00
150.82, 26032.00, 291098.35, 0.00
150.84, 26027.86, 291149.99, 0.00
150.86, 26019.57, 291253.30, 0.00
150.88, 26011.29, 291356.65, 0.00
150.90, 26007.14, 291408.33, 0.00
150.92, 25998.86, 291511.73, 0.00
